Trial_ID,P1,P2,P3,P4,P5,P6,WarpMax,T_Tip_Peel,T_Tip_Shear,T_Tip_SEQV,T_Tip_Strain,T_Avg_Peel,T_Avg_Shear,B_Tip_Peel,B_Tip_Shear,B_Tip_SEQV,B_Tip_Strain,B_Avg_Peel,B_Avg_Shear,Die_SX,Die_SY_Max
BO_Trial_0023,0.8401571106933331,0.07807827341049588,0.6495561090573769,0.20766763524829498,1.3120575198121835,0.044869832208331954,-0.1538584,-31.850399,9.195052,34.127556,0.0035265977,0.018488068,-2.8481102,-5.826507,-2.7482064,26.16163,0.0018658042,0.008185853,-2.7506354,64.71292,-93.58356
BO_Trial_0024,0.8905984266522524,0.08913391513325285,0.7060175918563292,0.17771261282266634,1.2613471928843742,0.043867170589359045,-0.16257966,-31.732965,9.810994,33.228287,0.0034712504,0.03510578,-3.0991716,-7.5599327,-3.3262684,25.635347,0.0018996947,0.019369392,-2.976263,68.608,-97.4946
BO_Trial_0025,1.0784075435511933,0.08202674187672121,0.6817783508056237,0.15228407721602666,1.4216568084437353,0.05641914273570591,-0.14616859,-40.734283,-3.1598592,45.051334,0.003854744,0.0020931768,-4.116597,1.1351221,-3.36724,29.524654,0.0020746128,0.016485468,-3.8247623,73.045425,-94.09499
BO_Trial_0026,1.0424802923323813,0.07164547903874088,0.6416387553003988,0.2173689075976948,1.3395662167298603,0.05036066061428164,-0.15327868,-38.07837,8.360219,40.22147,0.003870242,0.039430574,-3.1809187,-4.0417604,-2.676016,27.83916,0.0018763813,-0.013233418,-3.1929362,66.79157,-97.93315
BO_Trial_0027,0.8633204270082403,0.06715598490076258,0.6559614407389942,0.1471249302016174,1.255404022468033,0.04042311008770357,-0.16127463,-34.359818,7.751457,37.296,0.0036152648,0.040769856,-3.0125349,-6.6381264,-3.2688963,29.228388,0.0021255037,0.02007227,-2.9510772,67.29184,-95.73858
BO_Trial_0028,1.008330786058154,0.0759706810981865,0.6833209895984063,0.1769299626815374,1.3246024100775264,0.049375093615074826,-0.15731587,-35.06777,8.6495285,37.284645,0.0037237674,0.032734595,-3.0210066,-6.2535644,-2.8673973,28.146215,0.0019894599,0.0014832002,-3.0198412,64.79863,-96.17576
BO_Trial_0029,0.9100461753973604,0.08979904615639084,0.6658467054993181,0.21517173842781584,1.291686502237216,0.045050796097918025,-0.15999633,-32.957912,9.9916725,34.362503,0.0035079715,0.0071147056,-3.1188118,-5.7646065,-2.7610753,25.249672,0.0017876917,0.009342676,-2.9731605,67.05343,-97.019745
BO_Trial_0030,0.9517970108040049,0.07934831711508647,0.67589420033741,0.23514372500099984,1.202962004694589,0.047332852406104894,-0.16814424,-33.46588,8.68973,35.55925,0.0035968265,0.025516069,-3.0597472,-7.5256357,-2.799044,26.265673,0.0018299406,-0.004802885,-2.9674213,67.0697,-96.30832
BO_Trial_0031,0.9650122031215231,0.07998612970608447,0.6764093555453436,0.23093077551195562,1.208694921723007,0.04687771550323394,-0.16817348,-33.810654,8.562122,35.69936,0.0036147442,0.026662473,-3.0734882,-7.3030615,-2.7868443,26.224407,0.0018208288,-0.0058878222,-2.9840102,67.09689,-97.38378
BO_Trial_0032,0.9555296820924939,0.08499270689333456,0.6763939017737642,0.2308048761973179,1.2010501079732188,0.043749841996399565,-0.16913867,-33.18812,9.295823,35.26988,0.0036173568,0.020511884,-3.1231227,-7.4167213,-2.817463,25.903181,0.0018187754,-0.0027945235,-3.001362,68.509224,-98.57099
BO_Trial_0033,0.9575576200083918,0.08458093981823964,0.6748967310293063,0.2362119808893164,1.2462223672910342,0.04337507124981828,-0.16564852,-33.49184,9.002514,35.387688,0.0036016197,0.022023639,-3.0650594,-6.653972,-2.770795,25.691051,0.0017922429,-0.0068287663,-2.9721663,67.35035,-99.35411
BO_Trial_0034,0.9281325394753407,0.08409380914671936,0.6908392810639682,0.25701525116613316,1.2905365443942483,0.04626110561961974,-0.15869355,-34.206055,8.751202,35.967533,0.003517669,0.021937765,-2.9819987,-4.667652,-2.5115328,25.207293,0.0016609079,-0.0072954088,-2.904125,66.06768,-100.52716
BO_Trial_0035,0.9441249508725962,0.08107112274604995,0.6746783174730544,0.2736913150669652,1.2460128286375245,0.04027401742236339,-0.16369686,-33.559444,8.719273,35.547504,0.0035289195,0.019691356,-2.9757516,-6.5150104,-2.615142,25.166698,0.0017145753,-0.019107787,-2.905605,66.6844,-99.961555
BO_Trial_0036,0.9091464608928257,0.08709053248284734,0.6995060651922123,0.22811197980976303,1.2009841490521997,0.06441878946127906,-0.17205998,-33.966015,7.190197,35.99031,0.0036499933,0.039272636,-3.1162922,-4.1168137,-2.5649652,24.545374,0.0015969294,0.011849761,-2.9991946,69.05386,-91.26128
BO_Trial_0037,0.9081914224533714,0.08682042331600692,0.6990406155398184,0.22741229586297737,1.4212496890171566,0.0640942212288536,-0.1442213,-32.978977,8.068492,34.341496,0.003474447,0.0024994323,-2.9427295,-4.579999,-2.325805,24.592388,0.0016351576,-0.0013979524,-2.8283095,62.718655,-89.722916
BO_Trial_0038,0.8849497125400945,0.08295456592926649,0.7071882987910113,0.2478828305442778,1.2429693841660738,0.06411507557491192,-0.16778347,-36.851288,2.339006,39.324345,0.003706375,0.034735084,-3.3561158,-4.196403,-2.8079133,25.326374,0.0016242443,0.002424372,-3.2561457,70.24181,-93.12568
BO_Trial_0039,0.9760932017462908,0.08593247489665373,0.6854864682192521,0.2669579791808721,1.6528374646699224,0.06730410926442447,-0.12099622,-35.11788,7.226177,35.96358,0.0033645814,-0.019929517,-3.0564203,-4.61803,-2.117376,25.427109,0.0016521207,-0.021136489,-2.9321005,60.99949,-89.57117
BO_Trial_0040,0.8290170378791026,0.08811038821303879,0.7164114593684701,0.2259374756656572,1.2885574478904953,0.07282853941584623,-0.16416666,-36.724106,-2.6655676,41.624844,0.0037016068,0.040790044,-3.531904,-4.5401278,-3.4316432,26.44164,0.0018409276,0.008165866,-3.4073505,73.34027,-89.16282
BO_Trial_0041,0.9262450557588843,0.08101325426464412,0.6774165119698737,0.23799397309143205,1.213972768151699,0.04284572315552142,-0.16639338,-32.717445,9.348765,35.134853,0.0035323969,0.020171102,-3.0341504,-7.780025,-2.86465,26.220606,0.001846276,-0.0027091613,-2.932054,67.39347,-96.89329
BO_Trial_0042,0.9479322324982195,0.0791495703218216,0.6948123497564003,0.20743500698668862,1.2006244026099226,0.046985629421199306,-0.16844413,-33.17631,10.630456,35.85658,0.0036105649,0.03243449,-3.1009376,-7.12432,-2.9133713,26.850357,0.0018650127,0.0076391976,-2.968909,69.13057,-96.71419
BO_Trial_0043,0.8697320375137236,0.08530852424487505,0.6944930783270786,0.203929918236059,1.2453823941434192,0.052330029323167195,-0.1645716,-33.594173,7.8937826,35.898964,0.0035801379,0.04982629,-3.2101464,-5.6229277,-2.9775977,25.75064,0.0017897438,0.017904881,-3.1209083,69.796036,-95.2837
BO_Trial_0044,0.9657121273651796,0.0502177971575548,0.7096548320885124,0.21248593954310246,1.2008896661613622,0.05542778394721138,-0.16615891,-35.764496,10.793467,40.2431,0.0042608147,0.028698038,-3.4851391,-9.139839,-3.9415674,30.633224,0.0022908566,-0.022459343,-3.4555147,70.937775,-92.12158
BO_Trial_0045,0.9896749818508556,0.08783870440817117,0.6890008567129781,0.2233243334588411,1.2351795371407621,0.06266341309264926,-0.16726197,-33.73661,9.011854,35.549328,0.0036470592,0.01212289,-3.1251209,-4.1784477,-2.3416238,24.890936,0.0016331481,0.010007547,-2.968831,67.0749,-92.34688
BO_Trial_0046,0.9214063523069862,0.08295919382516369,0.7012295317809117,0.1925415782176463,1.2741683534147308,0.04552444345370306,-0.16100954,-32.787754,10.024003,34.923904,0.0035945198,0.020649541,-3.1222658,-6.2250223,-3.0201967,26.116932,0.0018534606,0.011951229,-2.9837332,68.04575,-97.190025
BO_Trial_0047,0.9410468663867303,0.08005833590893006,0.6692029497944847,0.24508063995280133,1.3571034997309834,0.05944513281615045,-0.1503408,-34.30418,7.228963,35.46324,0.0035155886,0.024686614,-2.9128191,-4.7535596,-2.2178328,24.71601,0.0016345177,-0.00076829095,-2.8222096,63.109676,-93.1053
BO_Trial_0048,0.9700835677069404,0.06278632929806019,0.6790645122625776,0.2027098136644549,1.3093397591626672,0.06994773798050158,-0.15798256,-36.97763,5.760238,40.5128,0.00396966,0.041655097,-3.2868564,-4.9781265,-3.1822112,28.725388,0.001966329,-0.018092137,-3.2896054,67.41767,-89.76538
BO_Trial_0049,0.8982199480874133,0.07586836163271736,0.6866282088376856,0.26810564409385695,1.2263514100200017,0.04238312003695932,-0.16414382,-33.151863,8.246243,35.977703,0.0034782605,0.023886465,-2.9117875,-6.607187,-2.7224681,26.169127,0.0017866316,-0.014141911,-2.8757465,66.80369,-97.38489
BO_Trial_0050,0.877456954669291,0.08706433233262408,0.7117701919164162,0.21939705387869074,1.3938680440380198,0.04742316410626737,-0.14751093,-33.867676,8.551157,35.33151,0.0034252787,0.022777667,-3.0210958,-3.423183,-2.5947776,25.0554,0.0016744857,0.004836117,-2.938385,65.26956,-99.55491
BO_Trial_0051,0.95968960925635,0.07898237786425456,0.6966805106017582,0.23271742990240812,1.2061629810427865,0.04806561593363138,-0.16761905,-34.35849,9.823924,36.288937,0.0036176934,0.029377231,-3.06111,-5.568249,-2.7346957,26.177956,0.0017453571,-0.0036648219,-2.9678884,67.64684,-98.6168
BO_Trial_0052,0.9482952260048966,0.07982828383280821,0.6706451541801126,0.2487614543001569,1.2011023343541598,0.05194818550929954,-0.16781886,-33.252758,8.447521,35.363873,0.003596324,0.024147019,-3.03416,-7.1884418,-2.6903582,25.775393,0.0017911195,-0.0062055513,-2.952125,66.40766,-93.95196
BO_Trial_0053,0.9915511342867874,0.0824223587579938,0.6797938443837375,0.22998048613066435,1.2689157076907491,0.04621725002927507,-0.16493705,-34.479343,8.255074,36.216454,0.0036371632,0.023272444,-3.1021862,-6.042484,-2.6889336,25.96805,0.0017817388,-0.0095842965,-3.0264094,66.85528,-99.54512
BO_Trial_0054,0.9514858754577936,0.08531286772128016,0.6884804609564532,0.20861355856985606,1.226461948266295,0.04444251707183723,-0.16695401,-33.44333,10.146543,35.479813,0.0035915114,0.012946676,-3.1630583,-6.7299185,-2.861295,26.149612,0.0018172857,0.0073976973,-2.9855132,68.60335,-99.197205
BO_Trial_0055,0.9349280683297426,0.07287521915939223,0.6662253395749165,0.24131558792547522,1.2295578065538824,0.041363678710940516,-0.16572973,-34.039646,7.8192234,36.453686,0.003589434,0.022944722,-2.9385004,-8.368992,-2.958335,27.38679,0.0019510193,-0.016455743,-2.9122996,66.18176,-96.987236
BO_Trial_0056,0.9012366291530467,0.07693799359642783,0.7042090660640485,0.19723052362658805,1.2631105132314693,0.04782568188771591,-0.16165927,-33.027122,9.287339,35.57037,0.0036024195,0.040091965,-3.1068377,-5.805256,-2.968412,26.179201,0.0018237018,0.01426146,-2.9929762,68.87662,-96.43636
BO_Trial_0057,0.9816819464200995,0.07910897135167647,0.6752812281995533,0.22257611162769528,1.5392706779472936,0.05411389980307734,-0.131427,-35.572033,6.9264665,37.423935,0.0035287866,0.037755318,-2.8962612,-4.1859884,-2.3120162,26.650946,0.0017742725,-0.01502059,-2.9068456,62.755802,-94.82839
BO_Trial_0058,0.9195040004773606,0.08408780280442812,0.6839234940671316,0.18549211802806898,1.7258228382741168,0.04331389088314547,-0.10947696,-35.18587,5.6776524,37.322536,0.0031678067,0.04219775,-2.9085248,-5.4915586,-2.5201225,28.07116,0.0019518877,-0.0008012544,-2.8743777,61.853886,-94.30524
BO_Trial_0059,0.9338045709548123,0.08159733191378224,0.6620327064796456,0.2615711232294576,1.229035777553769,0.04906543959320781,-0.16457686,-32.81721,8.916274,35.13835,0.0035792808,0.020620007,-2.957159,-7.270429,-2.664361,25.580767,0.0018067639,-0.0110212965,-2.9013312,65.965416,-94.657166
BO_Trial_0060,0.8462796748388697,0.08861373895661279,0.6931716470350185,0.29826380418426257,1.2781989743284758,0.05775349479247577,-0.16022073,-36.790115,1.2951163,40.014595,0.0034517318,0.02451459,-3.5425463,-5.839079,-2.9245744,25.845009,0.0017510424,-0.008363605,-3.4395144,71.78747,-94.955086
BO_Trial_0061,0.9510996750708298,0.07930959524072657,0.6707438757651,0.2487613743713908,1.2030505502018054,0.052205690741022,-0.16768381,-33.422516,8.397526,35.442028,0.003597977,0.024009898,-3.0378857,-7.113457,-2.6879601,25.79404,0.0017876633,-0.007248761,-2.9570332,66.29258,-94.08456
BO_Trial_0062,0.9456706928276705,0.08066762228248923,0.6567565199767011,0.24035200755592148,1.2051965182076072,0.051721944812786226,-0.16648756,-33.115482,8.988903,35.59812,0.0036291608,0.03719139,-2.9585366,-7.3413754,-2.698982,26.230759,0.0018711768,-0.005070487,-2.9345412,66.11286,-93.08964
BO_Trial_0063,0.9701154191463119,0.07464015502021312,0.6695284078726538,0.23330572343348116,1.2510429459291277,0.04641934435055352,-0.1641748,-34.866364,8.078122,36.594307,0.0036226213,0.02739544,-3.0145986,-7.0846634,-2.8413303,27.01627,0.0018830926,-0.011910037,-2.9819303,65.888664,-97.67436
BO_Trial_0064,0.9923652458998827,0.08287921469929659,0.6013304412271995,0.21347268537763836,1.2224377522931291,0.050395545090997675,-0.160614,-36.040405,9.895769,39.251827,0.0035314711,0.038580745,-3.111624,-4.5079994,-2.7536206,27.432384,0.0018878102,0.008069579,-3.0297773,68.07545,-95.8792
BO_Trial_0065,1.0129563153391419,0.07781764241945222,0.67238013846148,0.27907430001469613,1.303204801537072,0.04398714047107799,-0.15958002,-35.615505,8.904878,36.827934,0.0035888003,0.03469718,-3.0102053,-6.1774855,-2.601941,25.766329,0.0017482653,-0.031004572,-3.0117514,65.3865,-101.01769
BO_Trial_0066,0.9562108151120563,0.08552400158790624,0.678577749661016,0.25348863600199045,1.201096578638021,0.04621059614130637,-0.16834149,-32.91411,9.6149235,35.10276,0.0035984481,0.014308938,-3.061086,-6.8653016,-2.6625476,25.320406,0.0017515874,-0.007813366,-2.9388094,67.714676,-97.44288
BO_Trial_0067,0.9170915985359201,0.08507209904653314,0.6811553347090131,0.2527883504346147,1.3297217302980304,0.04156057832643207,-0.15539251,-34.060474,8.157906,35.77171,0.0034911027,0.023371391,-2.9470954,-5.4822173,-2.6533747,25.447174,0.001712164,-0.00928057,-2.8870385,65.31428,-100.99241
BO_Trial_0068,0.8173875192300949,0.08655334774370038,0.6963567689141209,0.21931616527789916,1.2588482362376503,0.046539381039557126,-0.16360761,-33.759743,5.9455295,35.992527,0.00348988,0.0517935,-3.1111557,-6.1693444,-3.0424538,25.622393,0.0017706568,0.012823409,-3.0625818,68.971596,-98.14377
BO_Trial_0069,0.956889952830246,0.08382707072258688,0.6771465493035793,0.23080003688852424,1.2335948738983715,0.04504714698183047,-0.16639678,-33.52867,9.155534,35.45493,0.0036080421,0.020643137,-3.069777,-6.736012,-2.742076,25.830868,0.0017962939,-0.0041097826,-2.9698985,67.227036,-98.52355
BO_Trial_0070,0.9761200912732171,0.08911690071630983,0.6896063508061832,0.20751319158195056,1.6050949311837894,0.06718638588522545,-0.12454594,-32.751957,7.161655,35.329254,0.003442152,-0.005219192,-3.0484812,-4.8255653,-2.2490096,25.610867,0.0017239763,-0.0008828841,-2.9212186,62.260357,-87.94555
BO_Trial_0071,0.9349524313978897,0.0822793942123535,0.6633428221252534,0.247027816738493,1.2022008496788743,0.04684464474499109,-0.16741739,-32.49638,9.000681,35.08261,0.003613154,0.024526855,-3.0117466,-7.9275823,-2.822277,25.947275,0.0018663199,-0.006008251,-2.9499564,67.125496,-94.799934
BO_Trial_0072,0.9508442713297491,0.06865495586506802,0.684052836050654,0.26145218960505046,1.2456040808556186,0.04897097655859118,-0.162012,-34.69562,8.253457,36.866703,0.0036385432,0.02033001,-2.9551291,-6.999786,-2.8272526,26.867142,0.001864101,-0.023816217,-2.9344234,65.65205,-95.64836
BO_Trial_0073,0.9634390179334426,0.08726194402306617,0.6657569366158818,0.2400736706438678,1.2170164923865414,0.0452711702699268,-0.16708955,-32.963333,9.153439,35.196457,0.003624479,0.024231954,-3.042331,-7.138386,-2.691488,25.551954,0.0018015929,-0.0068413075,-2.954555,67.7799,-97.61654
BO_Trial_0074,0.9385827397329487,0.07978469667783555,0.6736567084115603,0.2253882324513889,1.2848123646274416,0.06148948804794753,-0.15900303,-34.18717,7.840361,35.757572,0.0035576634,0.03277802,-3.014348,-5.5248737,-2.4424098,25.140648,0.0017057755,0.0032563969,-2.9529057,65.02804,-91.02425
BO_Trial_0075,0.8017767086250333,0.08553927610155813,0.6787885324118399,0.2518007906812399,1.2202756424473662,0.047988155737421094,-0.16653763,-33.434673,3.5920112,36.629868,0.0035163881,0.04463092,-3.0678067,-7.580317,-3.2084856,26.115902,0.00183916,0.0066093593,-3.0483496,69.10891,-94.804695
BO_Trial_0076,0.9065745843931469,0.08092959353329247,0.6459185419479594,0.24335885410898542,1.2016377898919544,0.04389533163755384,-0.16724513,-31.698334,10.027944,34.253716,0.003550584,0.038140066,-2.809388,-8.524353,-2.9136295,26.424267,0.0019600322,-0.0042780275,-2.8189242,65.662865,-93.87727
BO_Trial_0077,1.0053615975848529,0.0785233292703176,0.6231602574626853,0.23702207293057925,1.2516474288819708,0.05012947399991631,-0.15771413,-37.097153,10.052011,38.525276,0.003743608,0.040653728,-2.8639543,-3.6460526,-2.4112206,26.549448,0.0017482272,-0.007366957,-2.8664258,63.991295,-98.2448
BO_Trial_0078,0.9258771353564821,0.07665095469906309,0.6680754608566266,0.2114160894867295,1.240048175788833,0.042857718487445066,-0.16542642,-33.15961,10.153775,36.043606,0.0036180192,0.012120597,-3.0753858,-8.029573,-3.0130718,27.547493,0.001998963,0.002068337,-2.9602747,67.68583,-95.98964
BO_Trial_0079,0.9857160960883048,0.07543851745729556,0.6578920700294667,0.2575349310800253,1.2664918613918466,0.07679898906025356,-0.15780444,-32.99207,8.009964,35.823498,0.003699448,0.021549625,-2.9699824,-7.22459,-2.557921,26.47357,0.0018601087,-0.020780215,-2.9487538,64.18581,-83.46689
BO_Trial_0080,0.9719695877623801,0.08339737641920528,0.7017250839132583,0.1237923223082029,1.2218782176215197,0.05107979885232595,-0.16499305,-35.22495,9.801211,36.907093,0.0035972504,0.047854945,-3.3239086,-4.8816776,-3.8112037,28.654806,0.0021692333,0.023287276,-3.2210252,69.684814,-97.30974
BO_Trial_0081,0.8774001680216177,0.08436924066427684,0.709661039707127,0.2482933851290345,1.2383945524825604,0.06428113054466818,-0.16893113,-37.111897,1.3687028,39.957397,0.0037187857,0.03604697,-3.4326458,-4.165782,-2.9357536,25.521753,0.0016515827,0.0034748982,-3.3311117,71.374504,-93.28003
BO_Trial_0082,0.8477893284156112,0.0847413086818851,0.7120860641775023,0.23357849931935304,1.2358904514602562,0.06482862600890099,-0.16987127,-38.694725,-3.8662941,43.52378,0.0037685535,0.058112267,-3.7352693,-4.5311823,-3.4855464,26.954493,0.0018370003,0.006269319,-3.665792,75.64949,-92.89507
BO_Trial_0083,0.8525481507156227,0.08619301475915009,0.7196902100930189,0.22072545019761977,1.2372415248805073,0.06483799758061753,-0.17001349,-36.18676,1.7263591,40.032833,0.003739197,0.04908353,-3.4199877,-4.2133455,-3.2589347,25.993317,0.00175209,0.013875299,-3.31206,73.20791,-92.63641
BO_Trial_0084,0.8526294228171203,0.08603485610585247,0.7115474743614627,0.21925944595548155,1.2393432736940113,0.06499009924365572,-0.1695898,-37.23468,-1.2625655,41.710243,0.0037586691,0.058529902,-3.6060522,-4.293892,-3.4117672,26.522488,0.0018177967,0.012251262,-3.520907,74.729546,-92.35673
BO_Trial_0085,0.8401878906151172,0.08625394023595309,0.7189658621574808,0.2214547422518255,1.7988227574659392,0.06545494909236949,-0.10549059,-33.904625,5.683638,35.49681,0.0030114164,0.018439142,-2.9638922,-5.710962,-2.727298,27.057621,0.0018680708,-0.016793977,-2.916483,61.394375,-88.671906
BO_Trial_0086,0.8550231826643132,0.08962777659346335,0.7129069763762133,0.20390835595096943,1.2985639965643268,0.06345987551709642,-0.16301826,-33.519142,6.3589787,36.00928,0.0035934236,0.03612804,-3.1670995,-4.5382037,-2.9902277,25.013777,0.00171601,0.014138896,-3.0562449,69.28451,-91.713066
BO_Trial_0087,0.866396360975235,0.08797563147670336,0.7144957349333415,0.21563548673139843,1.2377394013069793,0.06557132785776888,-0.17016974,-34.90941,3.7013729,38.174114,0.003702336,0.04402376,-3.2928944,-3.9833903,-3.0618632,25.278505,0.0016965625,0.015804568,-3.168225,71.69554,-91.53961
BO_Trial_0088,0.8712975885060696,0.08790127911579548,0.7146514060807142,0.1900800197418725,1.2742620206740656,0.06922134190654085,-0.16321078,-31.600172,8.6356125,34.30254,0.0035896841,0.04623363,-2.994124,-4.204554,-2.8438935,24.744068,0.0017087306,0.018757166,-2.8761845,68.715546,-88.39403
BO_Trial_0089,0.8563924090804578,0.08758651510497774,0.7196906677733174,0.21650770730493618,1.2582456145702237,0.06566920376830072,-0.16782527,-34.81804,4.072797,38.019302,0.0036896034,0.041937225,-3.2656908,-4.2685843,-3.1076555,25.371206,0.0017130473,0.014389945,-3.144985,71.2939,-91.69141
BO_Trial_0090,0.8260497973202859,0.0843932153511134,0.7093476943521329,0.19957949577136536,1.3227836011732241,0.06702206919282067,-0.15833785,-35.90956,-0.13479766,39.95437,0.003651256,0.05572685,-3.4495108,-4.9549174,-3.4725764,26.773598,0.0019147155,0.010983974,-3.3882625,71.74635,-90.13658
BO_Trial_0091,0.8836549189203714,0.08607513015459335,0.7065895849709122,0.2251865168704872,1.2367005855651683,0.06476153220843195,-0.16897084,-35.491467,3.1587577,38.526104,0.003702336,0.04375674,-3.318768,-3.9867706,-2.9039447,25.194864,0.0016664716,0.012146458,-3.2067397,71.010376,-91.52075
BO_Trial_0092,0.8840380805327351,0.08834349134827207,0.7067016495819436,0.22612558452544554,1.2350211125871253,0.06275364474305034,-0.16938639,-35.1686,4.363647,37.864,0.0036867615,0.0351308,-3.3173504,-3.8625221,-2.8541722,24.871304,0.0016386856,0.012982625,-3.1837852,70.77202,-92.67077
BO_Trial_0093,0.8858738847917607,0.08890141877688475,0.7051780772610934,0.22518648802027602,1.2368636581592685,0.06443814563828298,-0.16922252,-34.8221,4.3652606,37.567802,0.0036802788,0.032780945,-3.2776632,-3.8361394,-2.8083074,24.710846,0.0016301174,0.013908359,-3.1347098,70.41225,-91.578636
BO_Trial_0094,0.8897779869933476,0.08880358321413871,0.7034483079904487,0.22863212616276068,1.2857897819300403,0.061723258233500264,-0.16350341,-34.10335,6.387225,35.893,0.0036053373,0.019545607,-3.1745982,-4.142718,-2.6185675,24.157267,0.0015878524,0.011451201,-3.0261068,67.77371,-92.756805
BO_Trial_0095,0.8636885680232939,0.08626551931017286,0.7072551680555651,0.22422646412463948,1.4620173178906022,0.06256691628174085,-0.13874651,-33.76976,7.6965623,34.883198,0.0033566605,0.014973971,-2.9520402,-4.7535677,-2.5227132,25.092611,0.0016929775,-0.0054888204,-2.884075,63.08661,-90.915085
BO_Trial_0096,0.8830324650825483,0.08830635007845444,0.7160258693835557,0.2152581818462307,1.2372188403182462,0.06022887570536912,-0.16907609,-33.63731,7.857972,35.916687,0.0036551969,0.036478363,-3.1710348,-4.062104,-2.8442125,24.730505,0.0016374991,0.015817778,-3.040503,70.049835,-93.6715
BO_Trial_0097,0.8509692454490385,0.08839385003040721,0.7164327552230741,0.21759238410887372,1.216845939310276,0.060115535323845226,-0.17148347,-36.2072,2.190467,40.088642,0.0037103042,0.059479475,-3.5057147,-4.502226,-3.313384,26.200947,0.001775352,0.014488628,-3.4192543,74.357574,-94.66212
BO_Trial_0098,0.844409897747363,0.08930268372447334,0.7123880223443388,0.21159730723676748,1.256359429037813,0.06827455082842503,-0.16819243,-35.867805,0.15851322,40.160484,0.003706985,0.04815746,-3.462835,-4.2322445,-3.3738136,26.09812,0.0018121758,0.015294376,-3.3459973,73.31147,-90.82482
BO_Trial_0099,0.8305306773401167,0.08986214291697048,0.7176383311577768,0.2180289225831951,1.216313373865165,0.05902895086913815,-0.17144765,-36.994267,0.09100448,41.3274,0.0037063,0.064365126,-3.612165,-5.051243,-3.5347266,26.694859,0.0018413924,0.013745205,-3.5429776,75.514755,-95.4864
BO_Trial_0100,0.8490179872241002,0.0870912361197026,0.7184679384797122,0.22110673785140786,1.2197443436959712,0.0628270237603957,-0.17201766,-36.82127,0.6543206,41.04999,0.0037455754,0.057859298,-3.5399117,-4.319973,-3.3703725,26.373962,0.0017846014,0.013574662,-3.4517236,74.77614,-93.68727
BO_Trial_0101,0.8261146814906085,0.08714757383319387,0.7182999495699971,0.21775228094036886,1.2210828257429789,0.06253965770894135,-0.17153859,-38.178116,-3.1438758,43.394917,0.0037676815,0.068824485,-3.7473388,-4.8889,-3.7214093,27.291933,0.0019059678,0.01209202,-3.6849015,77.03182,-93.972916
BO_Trial_0102,0.827021703105969,0.08714148056207809,0.7167813239475123,0.2206579831616923,1.2222572102562046,0.05888086683307486,-0.17069484,-37.490154,-0.88515145,42.022278,0.0037218502,0.06804535,-3.6399324,-5.2445073,-3.5653656,26.997486,0.0018652285,0.011394946,-3.5904863,75.61573,-95.0562
BO_Trial_0103,0.8334143895201052,0.08693612544686223,0.7177792159575885,0.21766236291174196,1.2173202963099126,0.05973515624355819,-0.17125961,-37.256435,-0.32933426,41.773266,0.0037327914,0.06823043,-3.6200957,-5.0297437,-3.542863,26.90608,0.0018558413,0.012747784,-3.5615778,75.670265,-94.77969
BO_Trial_0104,0.8257931757378486,0.08716222882088501,0.7171367033129149,0.21690177066049177,1.2640003890525986,0.058437849617352385,-0.16595675,-36.967167,0.1689379,40.838474,0.0036646544,0.062498268,-3.56365,-5.2034807,-3.4652982,26.602766,0.0018435023,0.01006077,-3.5148427,73.968506,-95.50863
BO_Trial_0105,0.8343840717876256,0.08976236737356172,0.7145293509786468,0.2091618352718589,1.215108914131889,0.059175745961605825,-0.17087947,-36.507133,0.8589835,40.838734,0.0036993613,0.067119256,-3.584472,-4.956723,-3.5264397,26.708836,0.001858871,0.016083134,-3.511713,75.41711,-94.98345
BO_Trial_0106,0.8330125257041185,0.08952993067052713,0.7144791586305405,0.19546363698598593,1.2175150305975324,0.05646989701389737,-0.17000498,-34.961105,3.8761532,38.402744,0.0036263526,0.068390764,-3.413243,-5.393637,-3.4229388,26.240742,0.0018366856,0.020648954,-3.3367298,73.95607,-95.921364
BO_Trial_0107,0.836698640530229,0.08989585774907757,0.7145742131328185,0.1962169000635478,1.2167662415728373,0.0570495254413333,-0.1700903,-34.864544,4.1554236,38.33497,0.0036280642,0.06707314,-3.3990917,-5.2187676,-3.3898108,26.195726,0.0018280344,0.020432616,-3.320029,73.85876,-95.68723
BO_Trial_0108,0.8130193360366442,0.08759058374924232,0.7190851311451324,0.20180047619424948,1.2153013061669957,0.05969087394222844,-0.17092215,-36.72237,-0.86025923,41.680767,0.0037097489,0.074655384,-3.6192145,-5.433844,-3.7220438,27.258026,0.0019360363,0.019153759,-3.558616,76.3757,-94.4782
BO_Trial_0109,0.8135828986536575,0.08760935381139838,0.7171830614662325,0.20001768127767708,1.2163935532655934,0.059442385973048045,-0.17061521,-36.600502,-0.61191076,41.47434,0.0037038412,0.07532611,-3.611415,-5.4795985,-3.715168,27.231203,0.0019376109,0.01975471,-3.5509746,76.24418,-94.464226
BO_Trial_0110,0.8124924175956658,0.08755707454521476,0.7164315042809053,0.20540753722374058,1.2156178006411305,0.05925486595701222,-0.17088453,-37.076622,-1.6229184,42.2478,0.0037249778,0.07623047,-3.6615398,-5.486773,-3.7440536,27.38852,0.0019456673,0.017941084,-3.6083927,76.70147,-94.509285
